duration,orig_bytes,resp_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,version,cipher,curve,certificate,label
9.055774,599,156,8,931,7,440,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,"a523ef18d09457b0fe5084a65e99053ed280f9473c38bc9ddade90f9ae25f115,111006378afbe8e99bb02ba87390ca429fca2773f74d7f7eb5744f5ddf68014b,4f32d5dc00f715250abcc486511e37f501a899deb3bf7ea8adbbd3aef1c412da",1
9.064263,599,156,8,931,7,440,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,1
10.608931,321,5298,10,733,11,5742,TLSv12,TLS_DHE_RSA_WITH_AES_256_CBC_SHA,-,"56eaef0c87e42a128a7c9cd2d411ee09732eabcb28560a489f2476ef6483c001,eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17,8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689",1
5.419354,946,6198,15,1558,18,6922,TLSv12,TLS_DHE_RSA_WITH_AES_256_CBC_SHA,-,"56eaef0c87e42a128a7c9cd2d411ee09732eabcb28560a489f2476ef6483c001,eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17,8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689",1
5.025524,1037,4616,10,1449,12,5100,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,"33c13616ade5804cb64668e7fede6e1ef8141ce96a24e69910dfdd83efac1907,9f630426df1d8abfd80ace98871ba833ab9742cb34838de2b5285ed54c0c7dcc,3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0",1
7.292366,381,6094,11,833,12,6578,TLSv12,TLS_DHE_RSA_WITH_AES_256_CBC_SHA,-,"56eaef0c87e42a128a7c9cd2d411ee09732eabcb28560a489f2476ef6483c001,eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17,8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689",1
7.308586,380,2877,9,752,10,3281,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"3bee340b3d83092929e0f77b7b1408ae453c17008f09b1e1ffd46d22b2521ace,4b7334e1d8999822bafa8ff6888125389b18a4e5ab26ffa624c7f68fdc81f0cb",1
7.232725,308,176,9,680,9,540,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,"a32ffddd76f9e7debbfc9a37b38d2ef86039b30a10d7c45ab8223d149cf99699,9f630426df1d8abfd80ace98871ba833ab9742cb34838de2b5285ed54c0c7dcc,3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0",1
7.390565,498,2101,10,910,10,2505,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"3bee340b3d83092929e0f77b7b1408ae453c17008f09b1e1ffd46d22b2521ace,4b7334e1d8999822bafa8ff6888125389b18a4e5ab26ffa624c7f68fdc81f0cb",1
7.406379,616,3907,10,1028,10,4311,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,"a32ffddd76f9e7debbfc9a37b38d2ef86039b30a10d7c45ab8223d149cf99699,9f630426df1d8abfd80ace98871ba833ab9742cb34838de2b5285ed54c0c7dcc,3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0",1
7.884942,814,5273,11,1266,13,5797,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"3bee340b3d83092929e0f77b7b1408ae453c17008f09b1e1ffd46d22b2521ace,4b7334e1d8999822bafa8ff6888125389b18a4e5ab26ffa624c7f68fdc81f0cb",1
8.122398,350,5273,10,762,11,5717,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"3bee340b3d83092929e0f77b7b1408ae453c17008f09b1e1ffd46d22b2521ace,4b7334e1d8999822bafa8ff6888125389b18a4e5ab26ffa624c7f68fdc81f0cb",1
13.353005,919,2794,11,1371,11,3238,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"498dfbfa068ce7e3252a308f9578608d3df2d287b5b9284571f7d3ed43ba3ab0,19400be5b7a31fb733917700789d2f0a2471c0c9d506c0e504c06c16d7cb17c0,7431e5f4c3c1ce4690774f0b61e05440883ba9a01ed00ba6abd7806ed3b118cf",1
8.794372,360,7337,11,812,14,7901,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"498dfbfa068ce7e3252a308f9578608d3df2d287b5b9284571f7d3ed43ba3ab0,19400be5b7a31fb733917700789d2f0a2471c0c9d506c0e504c06c16d7cb17c0,7431e5f4c3c1ce4690774f0b61e05440883ba9a01ed00ba6abd7806ed3b118cf",1
7.637349,531,5276,13,1063,16,5920,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"498dfbfa068ce7e3252a308f9578608d3df2d287b5b9284571f7d3ed43ba3ab0,19400be5b7a31fb733917700789d2f0a2471c0c9d506c0e504c06c16d7cb17c0,7431e5f4c3c1ce4690774f0b61e05440883ba9a01ed00ba6abd7806ed3b118cf",1
7.664218,531,5276,13,1063,15,5880,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"498dfbfa068ce7e3252a308f9578608d3df2d287b5b9284571f7d3ed43ba3ab0,19400be5b7a31fb733917700789d2f0a2471c0c9d506c0e504c06c16d7cb17c0,7431e5f4c3c1ce4690774f0b61e05440883ba9a01ed00ba6abd7806ed3b118cf",1
7.663453,531,5276,13,1063,15,5880,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"37267b35e6726fdcfa1b4dc470cd1fb6e04bc1a6940359c948d74330e4e2b650,19400be5b7a31fb733917700789d2f0a2471c0c9d506c0e504c06c16d7cb17c0",1
16.788025,2526,17107,17,3218,23,18031,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"498dfbfa068ce7e3252a308f9578608d3df2d287b5b9284571f7d3ed43ba3ab0,19400be5b7a31fb733917700789d2f0a2471c0c9d506c0e504c06c16d7cb17c0,7431e5f4c3c1ce4690774f0b61e05440883ba9a01ed00ba6abd7806ed3b118cf",1
7.623761,531,5276,12,1023,14,5840,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"498dfbfa068ce7e3252a308f9578608d3df2d287b5b9284571f7d3ed43ba3ab0,19400be5b7a31fb733917700789d2f0a2471c0c9d506c0e504c06c16d7cb17c0,7431e5f4c3c1ce4690774f0b61e05440883ba9a01ed00ba6abd7806ed3b118cf",1
7.368931,770,145,9,1142,8,469,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,1
7.8134,1057,6052,12,1549,17,6736,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"08db83c9326d7da362a1d5b13d2c2eb3f30a9c28c65a16e8f0f5cbdfc0a6dc6d,4b7334e1d8999822bafa8ff6888125389b18a4e5ab26ffa624c7f68fdc81f0cb",1
4.925777,224,0,5,436,4,164,TLSv12,TLS_DHE_RSA_WITH_AES_256_CBC_SHA,-,-,1
4.929525,224,0,5,436,4,164,TLSv12,TLS_DHE_RSA_WITH_AES_256_CBC_SHA,-,-,1
3.967668,224,0,5,436,4,164,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"56eaef0c87e42a128a7c9cd2d411ee09732eabcb28560a489f2476ef6483c001,eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17,8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689",1
9.693083,1052,6308,12,1544,13,6832,TLSv12,TLS_DHE_RSA_WITH_AES_256_CBC_SHA,-,"56eaef0c87e42a128a7c9cd2d411ee09732eabcb28560a489f2476ef6483c001,eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17,8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689",1
9.739412,1018,867,10,1430,9,1231,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"56eaef0c87e42a128a7c9cd2d411ee09732eabcb28560a489f2476ef6483c001,eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17,8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689",1
266.200248,3314,245772,101,7366,239,255336,TLSv12,TLS_DHE_RSA_WITH_AES_256_CBC_SHA,-,"56eaef0c87e42a128a7c9cd2d411ee09732eabcb28560a489f2476ef6483c001,eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17,8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689",1
132.15337,785,20735,29,1969,39,22299,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"e29320cc54226aee4e56a43ee6fa79b553ecc35d18a9349c38a98f6d62047255,973a41276ffd01e027a2aad49e34c37846d3e976ff6a620b6712e33832041aa6,3a2fbe92891e57fe05d57087f48e730f17e5a5f53ef403d618e5b74d7a7e6ecb,c3846bf24b9e93ca64274c0ec67c1ecc5e024ffcacd2d74019350e81fe546ae4",1
132.166925,791,11305,25,1815,31,12549,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"e29320cc54226aee4e56a43ee6fa79b553ecc35d18a9349c38a98f6d62047255,973a41276ffd01e027a2aad49e34c37846d3e976ff6a620b6712e33832041aa6,3a2fbe92891e57fe05d57087f48e730f17e5a5f53ef403d618e5b74d7a7e6ecb,c3846bf24b9e93ca64274c0ec67c1ecc5e024ffcacd2d74019350e81fe546ae4",1
132.13518,782,25331,33,2127,48,27255,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,1
8.669615,739,691,9,1111,9,1055,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,1
709.882609,57290,258301,227,66382,401,274345,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,1
17.985013,351,4822,12,844,15,5426,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,1
10.383589,352,7102,11,804,15,7706,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,1
10.696926,352,7102,11,804,15,7706,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"e29320cc54226aee4e56a43ee6fa79b553ecc35d18a9349c38a98f6d62047255,973a41276ffd01e027a2aad49e34c37846d3e976ff6a620b6712e33832041aa6,3a2fbe92891e57fe05d57087f48e730f17e5a5f53ef403d618e5b74d7a7e6ecb,c3846bf24b9e93ca64274c0ec67c1ecc5e024ffcacd2d74019350e81fe546ae4",1
10.905828,352,7102,12,845,16,7746,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"e29320cc54226aee4e56a43ee6fa79b553ecc35d18a9349c38a98f6d62047255,973a41276ffd01e027a2aad49e34c37846d3e976ff6a620b6712e33832041aa6,3a2fbe92891e57fe05d57087f48e730f17e5a5f53ef403d618e5b74d7a7e6ecb,c3846bf24b9e93ca64274c0ec67c1ecc5e024ffcacd2d74019350e81fe546ae4",1
32.811536,938,3377,12,1432,13,3901,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"3236805bb9af5056386a3134513e9318557b0b82bfc16c89571bf5bb2b535c13,f55f9ffcb83c73453261601c7e044db15a0f034b93c05830f28635ef889cf670,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706,28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996",1
11.924847,849,4245586,733,30181,3076,4397030,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"3236805bb9af5056386a3134513e9318557b0b82bfc16c89571bf5bb2b535c13,f55f9ffcb83c73453261601c7e044db15a0f034b93c05830f28635ef889cf670,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706,28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996",1
17.068674,351,4822,12,844,14,5386,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"3236805bb9af5056386a3134513e9318557b0b82bfc16c89571bf5bb2b535c13,f55f9ffcb83c73453261601c7e044db15a0f034b93c05830f28635ef889cf670,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706,28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996",1
251.945377,6451,10053,42,8143,57,12337,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"3236805bb9af5056386a3134513e9318557b0b82bfc16c89571bf5bb2b535c13,f55f9ffcb83c73453261601c7e044db15a0f034b93c05830f28635ef889cf670,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706,28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996",1
14.009248,3322,4383,11,3774,14,4947,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"3236805bb9af5056386a3134513e9318557b0b82bfc16c89571bf5bb2b535c13,f55f9ffcb83c73453261601c7e044db15a0f034b93c05830f28635ef889cf670,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706,28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996",1
199.753929,984,430,16,1636,19,1194,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"3236805bb9af5056386a3134513e9318557b0b82bfc16c89571bf5bb2b535c13,f55f9ffcb83c73453261601c7e044db15a0f034b93c05830f28635ef889cf670,87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706,28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996",1
199.044776,760,6434,17,1452,22,7318,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"801848f55bb97f055d1e2f3f6c8094cf12d7b6285a7ed7c20bf39440c6cb5f8e,973a41276ffd01e027a2aad49e34c37846d3e976ff6a620b6712e33832041aa6,3a2fbe92891e57fe05d57087f48e730f17e5a5f53ef403d618e5b74d7a7e6ecb,c3846bf24b9e93ca64274c0ec67c1ecc5e024ffcacd2d74019350e81fe546ae4",1
16.993515,845,2179935,316,13497,1592,2249299,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"6710fb217b2e1c9d2a9394e53e369972943bb04823ae76a38f0ed2d28ac778a4,02ab57e4e67a0cb48dd2ff34830e8ac40f4476fb08ca6be3f5cd846f646840f0,4f32d5dc00f715250abcc486511e37f501a899deb3bf7ea8adbbd3aef1c412da,687fa451382278fff0c8b11f8d43d576671c6eb2bceab413fb83d965d06d2ff2",1
17.229682,842,6225585,838,34374,4462,6419689,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"ab7de06ea7a3de3225f335667d38750434931049f9e9cb0cb4a9caf5df22819c,074541ecdf88ed992ed5ade3ecddef27a26ba1b44480a195c0a8dadae2521d8e",1
4.353852,359,2976,9,731,9,3340,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"6710fb217b2e1c9d2a9394e53e369972943bb04823ae76a38f0ed2d28ac778a4,02ab57e4e67a0cb48dd2ff34830e8ac40f4476fb08ca6be3f5cd846f646840f0,4f32d5dc00f715250abcc486511e37f501a899deb3bf7ea8adbbd3aef1c412da,687fa451382278fff0c8b11f8d43d576671c6eb2bceab413fb83d965d06d2ff2",1
4.236946,630,707,8,962,9,1071,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,1
4.3628,1036,3497,11,1488,13,4021,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"ab7de06ea7a3de3225f335667d38750434931049f9e9cb0cb4a9caf5df22819c,074541ecdf88ed992ed5ade3ecddef27a26ba1b44480a195c0a8dadae2521d8e",1
4.856284,1790,176,8,2122,9,540,TLSv12,TLS_DHE_RSA_WITH_AES_256_CBC_SHA,-,16a576075d4fef1058181588867951e160e4252759a5866320fc4741d49919bf,1
22.043135,2383,4383,15,2996,16,5027,TLSv12,TLS_DHE_RSA_WITH_AES_256_CBC_SHA,-,16a576075d4fef1058181588867951e160e4252759a5866320fc4741d49919bf,1
6.299933,359,3007,9,731,11,3451,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA,-,"df372679efacdb1f9a0c7dbf85a94ce4804efa99c8bf3531183265bf8e95b359,973a41276ffd01e027a2aad49e34c37846d3e976ff6a620b6712e33832041aa6,3a2fbe92891e57fe05d57087f48e730f17e5a5f53ef403d618e5b74d7a7e6ecb",1
6.499634,487,3204,9,859,10,3608,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"801848f55bb97f055d1e2f3f6c8094cf12d7b6285a7ed7c20bf39440c6cb5f8e,973a41276ffd01e027a2aad49e34c37846d3e976ff6a620b6712e33832041aa6,3a2fbe92891e57fe05d57087f48e730f17e5a5f53ef403d618e5b74d7a7e6ecb,c3846bf24b9e93ca64274c0ec67c1ecc5e024ffcacd2d74019350e81fe546ae4",1
2.43529,1371,53225,32,2663,69,55989,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA,-,"df372679efacdb1f9a0c7dbf85a94ce4804efa99c8bf3531183265bf8e95b359,973a41276ffd01e027a2aad49e34c37846d3e976ff6a620b6712e33832041aa6,3a2fbe92891e57fe05d57087f48e730f17e5a5f53ef403d618e5b74d7a7e6ecb",1
4.126654,869,16348,18,1601,26,17392,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,"5b081650e8034418a37504ce0820892be5a66474578207711eb688243fe1a8f2,074541ecdf88ed992ed5ade3ecddef27a26ba1b44480a195c0a8dadae2521d8e",1
8.424159,380,5024,11,832,13,5548,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"72ac1637a02d32e01dd73333886a0355fe5851981a36f16c88885d2eab08868f,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9",1
8.419046,599,141,8,931,8,465,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,"635ff633f6427d8bb4cff322e016a54fd8da246e8392221d6a58ae24f13c6119,9f630426df1d8abfd80ace98871ba833ab9742cb34838de2b5285ed54c0c7dcc,3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0",1
8.431432,599,141,7,891,7,425,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"72ac1637a02d32e01dd73333886a0355fe5851981a36f16c88885d2eab08868f,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9",1
11.223377,1957,3348,9,2329,12,3832,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"3bee340b3d83092929e0f77b7b1408ae453c17008f09b1e1ffd46d22b2521ace,4b7334e1d8999822bafa8ff6888125389b18a4e5ab26ffa624c7f68fdc81f0cb",1
7.185259,801,842,9,1173,9,1206,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"3bee340b3d83092929e0f77b7b1408ae453c17008f09b1e1ffd46d22b2521ace,4b7334e1d8999822bafa8ff6888125389b18a4e5ab26ffa624c7f68fdc81f0cb",1
6.615398,346,3304,10,758,12,3788,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"3bee340b3d83092929e0f77b7b1408ae453c17008f09b1e1ffd46d22b2521ace,4b7334e1d8999822bafa8ff6888125389b18a4e5ab26ffa624c7f68fdc81f0cb",1
8.333609,674,3605,10,1086,11,4049,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"3bee340b3d83092929e0f77b7b1408ae453c17008f09b1e1ffd46d22b2521ace,4b7334e1d8999822bafa8ff6888125389b18a4e5ab26ffa624c7f68fdc81f0cb",1
8.473341,723,3102,9,1095,11,3546,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,1
8.689935,422,6880,10,834,12,7364,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,1
6.312501,350,3174,9,722,10,3578,TLSv12,TLS_DHE_RSA_WITH_AES_256_CBC_SHA,-,-,1
8.711113,355,5017,11,807,13,5541,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"e29320cc54226aee4e56a43ee6fa79b553ecc35d18a9349c38a98f6d62047255,973a41276ffd01e027a2aad49e34c37846d3e976ff6a620b6712e33832041aa6,3a2fbe92891e57fe05d57087f48e730f17e5a5f53ef403d618e5b74d7a7e6ecb,c3846bf24b9e93ca64274c0ec67c1ecc5e024ffcacd2d74019350e81fe546ae4",1
169.292843,2575,6875,34,3960,36,8319,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"0bd7d69c79989e5e7b2c423a48d41a2811a16dcd05e5951d2ede09e59583579d,d9e0c64ab27a64d79cccf42a34ec75a251a7e543353c19e984a70eb2f546cdff",1
10.297023,799,3640,11,1251,13,4164,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"eb6a61e357a3b2f8e2ab4cc809f2088543de4475bcacfe6122f6dbe82d9b7c38,58ea0688b7909aaa8eaaa2fff36f3bbe8f4a2ad03bd70243b3903469db4890f7",1
1.987254,755,3515,10,1167,12,3999,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,"dad7322918175c978839e369a6708cf9f6b603a4af4f31cdef2956cf7785c40e,eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17,8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689",1
5.800563,379,5773,13,911,16,6417,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,"dad7322918175c978839e369a6708cf9f6b603a4af4f31cdef2956cf7785c40e,eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17,8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689",1
6.429893,347,5712,10,759,11,6156,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,"dad7322918175c978839e369a6708cf9f6b603a4af4f31cdef2956cf7785c40e,eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17,8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689",1
9.375693,674,3007,9,1046,9,3371,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,1
499.858964,11860,3215562,533,33192,2632,3320846,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"aaa3260b874fb6aebfc0bb8d3e1e7fbd99ec0fada24126a14310613c09fb341b,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9",1
6.464693,345,4863,10,757,12,5347,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"aaa3260b874fb6aebfc0bb8d3e1e7fbd99ec0fada24126a14310613c09fb341b,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9",1
7.270766,599,141,8,931,7,425,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"aaa3260b874fb6aebfc0bb8d3e1e7fbd99ec0fada24126a14310613c09fb341b,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9",1
7.292405,599,141,8,931,7,425,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"aaa3260b874fb6aebfc0bb8d3e1e7fbd99ec0fada24126a14310613c09fb341b,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9",1
7.291455,599,141,8,931,7,425,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"aaa3260b874fb6aebfc0bb8d3e1e7fbd99ec0fada24126a14310613c09fb341b,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9",1
8.346006,383,5105,11,835,13,5629,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"aaa3260b874fb6aebfc0bb8d3e1e7fbd99ec0fada24126a14310613c09fb341b,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9",1
4.62997,741,4073,11,1193,11,4517,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,-,-,1
12.240325,1781,6924,13,2313,16,7568,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA,-,"b0337c4f8b2eca88eca4de5aad8cba6d249c58c7a69f2d4b680e5adae991d2ac,eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17,8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689",1
501.006895,1851,8852,34,3223,38,10376,-,-,-,-,1
6.519483,368,3439,10,780,10,3843,-,-,-,-,1
66.679001,976,3803,17,1674,19,4567,-,-,-,-,1
1.312623,1548,3377,9,1920,12,3861,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"2883331a8fbeed598390c6c5e24f65c9c90ce58027c1b02b57604432120f5e4f,bc3f03a436240edba5f83714f6f677e34b37f9b1f0c08c1e558d981e279e8209",1
7.599645,361,3157,10,773,12,3641,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"2883331a8fbeed598390c6c5e24f65c9c90ce58027c1b02b57604432120f5e4f,bc3f03a436240edba5f83714f6f677e34b37f9b1f0c08c1e558d981e279e8209",1
7.203743,318,176,8,650,9,540,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,1
28.393754,1598,4483,13,2131,15,5087,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,1
6.202735,387,5089,11,839,13,5613,TLSv12,TLS_DHE_RSA_WITH_AES_256_CBC_SHA,-,"a6d6212e891902d3452e6aa1363c98fd50370873cf2238e90bfd7e9c433318a9,e6683e88315cd1cb403c0cea490f7c4b4c82c91cd485037489aadbaa90839f61",1
68.147309,1251,4423,17,1949,19,5187,TLSv12,TLS_DHE_RSA_WITH_AES_256_CBC_SHA,-,"a6d6212e891902d3452e6aa1363c98fd50370873cf2238e90bfd7e9c433318a9,e6683e88315cd1cb403c0cea490f7c4b4c82c91cd485037489aadbaa90839f61",1
6.064996,674,3007,9,1046,9,3371,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,-,-,1
19.93776,5244,11046,19,6016,25,12050,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,"02ac37edc23b77cfbfd2b4571cb5f8f7c96dc32ba1a3d40f2ce9241ebfb66f2e,02ab57e4e67a0cb48dd2ff34830e8ac40f4476fb08ca6be3f5cd846f646840f0,4f32d5dc00f715250abcc486511e37f501a899deb3bf7ea8adbbd3aef1c412da",1
